Fiscal Year Released,Recidivism Reporting Year,Race - Ethnicity,Hispanic?,Sex,Age At Release ,Convicting Offense Classification,Convicting Offense Type,Convicting Offense Subtype,Release Type,Recidivism - Return to Prison,Days to Recidivism
2013,2016,0,1,1,0,3,4,5,2,1,326
2013,2016,0,1,1,3,3,3,19,2,1,326
2013,2016,1,1,1,5,1,3,3,2,1,326
2013,2016,1,1,1,0,1,3,9,2,1,327
2013,2016,0,1,1,0,3,3,9,2,1,327
2013,2016,0,1,1,3,3,1,1,2,1,327
2013,2016,0,1,1,1,3,1,18,2,1,328
2013,2016,0,0,1,1,1,4,5,2,1,328
2013,2016,0,1,1,3,1,3,3,2,1,328
2013,2016,0,1,1,3,0,4,5,2,1,328
2013,2016,0,1,1,1,4,3,9,2,1,328
2013,2016,0,1,1,3,1,4,5,2,1,328
2013,2016,0,1,1,0,3,4,5,2,1,329
2013,2016,1,1,1,1,1,3,3,2,1,329
2013,2016,0,1,0,1,4,4,23,2,1,329
2013,2016,1,1,1,0,3,0,0,2,1,330
2013,2016,0,1,1,4,3,3,19,2,1,330
2013,2016,1,1,1,0,3,3,9,2,1,330
2013,2016,1,1,1,4,4,0,0,2,1,330
2013,2016,0,1,1,0,3,4,5,2,1,331
2013,2016,0,1,1,4,6,4,5,2,1,331
2013,2016,0,1,0,3,1,4,5,2,1,331
2013,2016,0,1,1,1,3,3,3,2,1,332
2013,2016,0,1,1,3,3,3,8,2,1,332
2013,2016,1,1,1,0,4,4,23,2,1,332
2013,2016,0,1,1,3,1,4,5,2,1,333
2013,2016,0,1,0,3,3,1,1,2,1,333
2013,2016,1,1,1,1,3,0,0,2,1,334
2013,2016,1,1,1,1,4,3,9,2,1,336
2013,2016,1,1,1,1,3,3,3,2,1,336
2013,2016,0,1,1,4,3,3,9,2,1,336
2013,2016,0,1,1,0,4,1,18,2,1,336
2013,2016,1,1,1,1,1,3,9,2,1,337
2013,2016,0,1,1,1,6,6,22,2,1,337
2013,2016,1,1,1,4,4,1,18,2,1,337
2013,2016,0,1,1,1,0,4,5,2,1,338
2013,2016,1,1,0,1,0,4,5,2,1,338
2013,2016,1,1,1,1,6,4,5,2,1,340
2013,2016,0,1,1,0,3,1,23,2,1,342
2013,2016,1,1,0,3,3,3,8,2,1,342
2013,2016,0,1,1,4,1,4,5,2,1,342
2013,2016,0,1,1,3,1,4,5,2,1,343
2013,2016,1,1,1,3,0,0,7,2,1,343
2013,2016,1,1,1,0,0,4,5,2,1,344
2013,2016,0,1,1,3,3,1,23,2,1,344
2013,2016,1,1,1,5,0,4,5,2,1,344
2013,2016,0,1,1,0,4,0,0,2,1,346
2013,2016,1,1,0,1,0,4,5,2,1,348
2013,2016,0,1,1,4,3,3,8,2,1,348
2013,2016,1,1,1,1,1,4,5,2,1,349
2013,2016,0,1,0,1,0,6,22,2,1,350
2013,2016,0,1,1,4,4,3,9,2,1,350
2013,2016,0,1,1,1,3,4,23,2,1,350
2013,2016,0,1,1,1,1,4,5,2,1,351
2013,2016,0,1,1,1,6,4,5,2,1,351
2013,2016,1,1,1,3,4,6,22,2,1,352
2013,2016,0,1,1,0,4,3,3,2,1,352
2013,2016,1,1,1,0,3,1,23,2,1,353
2013,2016,0,1,1,0,4,3,8,2,1,353
2013,2016,0,1,1,4,1,4,5,2,1,353
2013,2016,0,1,1,1,3,3,8,2,1,355
2013,2016,0,1,1,5,3,4,5,2,1,355
2013,2016,1,1,1,0,6,4,5,2,1,357
2013,2016,0,1,1,4,6,4,5,2,1,357
2013,2016,1,1,1,4,6,6,22,2,1,357
2013,2016,0,1,0,0,3,3,3,2,1,357
2013,2016,1,1,1,1,3,3,9,2,1,357
2013,2016,0,1,1,0,1,4,5,2,1,358
2013,2016,0,1,1,1,4,6,22,2,1,358
2013,2016,0,1,1,1,3,3,8,2,1,359
2013,2016,0,1,1,4,1,3,13,2,1,359
2013,2016,0,1,1,1,4,1,23,2,1,359
2013,2016,0,1,1,0,4,3,9,2,1,360
2013,2016,0,1,1,0,1,4,5,2,1,360
2013,2016,0,1,1,0,3,3,8,2,1,360
2013,2016,0,1,1,1,1,4,5,2,1,360
2013,2016,0,1,1,3,3,4,11,2,1,360
2013,2016,1,1,1,1,4,1,15,2,1,361
2013,2016,0,1,1,1,3,3,9,2,1,361
2013,2016,0,1,0,3,1,4,5,2,1,361
2013,2016,0,1,1,4,3,1,1,2,1,361
2013,2016,1,1,1,0,6,6,22,2,1,362
2013,2016,0,1,1,0,3,1,23,2,1,362
2013,2016,0,1,1,1,0,4,5,2,1,362
2013,2016,0,1,1,3,4,6,22,2,1,362
2013,2016,4,1,1,4,3,4,5,2,1,362
2013,2016,0,1,1,1,4,3,9,2,1,363
2013,2016,0,1,1,1,3,3,3,2,1,363
2013,2016,0,1,1,4,1,3,3,2,1,363
2013,2016,0,1,0,3,6,6,22,2,1,363
2013,2016,0,1,1,4,3,1,1,2,1,363
2013,2016,0,0,1,1,3,0,0,2,1,426
2013,2016,1,1,1,0,3,4,23,2,1,364
2013,2016,1,1,1,3,3,4,5,2,1,364
2013,2016,0,1,1,0,3,0,0,2,1,365
2013,2016,1,1,1,1,3,1,23,2,1,365
2013,2016,1,1,0,3,1,4,5,2,1,365
2013,2016,0,1,1,1,3,3,3,2,1,365
2013,2016,0,1,1,1,3,4,11,2,1,366
2013,2016,0,1,1,1,3,1,1,2,1,366
2013,2016,1,1,1,3,1,3,3,2,1,366
2013,2016,0,1,0,1,3,4,23,2,1,367
2013,2016,1,1,1,1,1,3,9,2,1,368
2013,2016,0,1,1,0,3,3,19,2,1,368
2013,2016,0,1,1,1,3,3,9,2,1,369
2013,2016,0,1,1,1,3,1,23,2,1,369
2013,2016,0,1,0,3,6,6,22,2,1,369
2013,2016,1,1,1,1,3,0,0,2,1,369
2013,2016,0,1,1,1,3,4,23,2,1,370
2013,2016,0,1,1,1,4,1,15,2,1,370
2013,2016,0,1,1,0,3,3,3,2,1,371
2013,2016,0,1,1,1,1,3,3,2,1,371
2013,2016,0,1,1,0,1,3,9,2,1,371
2013,2016,0,1,1,1,1,4,5,2,1,371
2013,2016,0,1,1,3,1,4,5,2,1,371
2013,2016,0,1,1,5,3,0,6,2,1,371
2013,2016,0,1,1,0,4,1,23,2,1,372
2013,2016,1,1,0,3,1,6,7,2,1,375
2013,2016,1,1,0,0,3,3,3,2,1,376
2013,2016,0,1,1,0,4,1,15,2,1,376
2013,2016,1,1,1,1,6,4,5,2,1,377
2013,2016,1,1,1,1,1,4,5,2,1,377
2013,2016,0,1,1,3,3,0,6,2,1,377
2013,2016,0,1,1,3,3,3,3,2,1,378
2013,2016,3,1,1,3,1,3,9,2,1,380
2013,2016,1,1,1,4,1,4,5,2,1,380
2013,2016,1,1,1,1,4,1,1,2,1,381
2013,2016,1,1,1,3,1,0,0,2,1,381
2013,2016,0,1,1,0,3,4,23,2,1,382
2013,2016,0,1,0,1,1,4,5,2,1,382
2013,2016,0,1,1,1,3,3,3,2,1,383
2013,2016,0,1,1,5,3,3,3,2,1,383
2013,2016,0,1,1,0,3,3,3,2,1,384
2013,2016,1,1,1,0,1,4,5,2,1,384
2013,2016,1,1,1,0,1,4,5,2,1,384
2013,2016,1,1,1,4,1,4,5,2,1,384
2013,2016,0,1,1,3,4,3,9,2,1,384
2013,2016,1,1,1,0,0,6,22,2,1,385
2013,2016,0,1,1,1,4,1,15,2,1,385
2013,2016,0,1,1,1,1,0,0,2,1,385
2013,2016,0,1,1,0,1,4,5,2,1,385
2013,2016,0,1,1,0,6,6,22,2,1,386
2013,2016,1,1,1,4,1,3,3,2,1,386
2013,2016,0,1,1,3,3,0,0,2,1,386
2013,2016,1,1,1,3,3,4,5,2,1,386
2013,2016,0,1,1,3,0,4,5,2,1,386
2013,2016,4,1,1,3,3,1,23,2,1,386
2013,2016,1,1,1,1,4,4,23,2,1,387
2013,2016,0,0,1,1,4,1,18,2,1,387
2013,2016,0,1,1,0,3,1,23,2,1,389
2013,2016,0,1,1,0,0,4,5,2,1,390
2013,2016,1,1,1,1,4,1,1,2,1,390
2013,2016,1,1,0,1,1,4,5,2,1,391
2013,2016,1,1,1,1,1,0,7,2,1,391
2013,2016,0,1,1,3,4,0,0,2,1,391
2013,2016,0,1,1,1,1,4,5,2,1,392
2013,2016,0,1,1,1,3,4,23,2,1,485
2013,2016,0,1,1,3,3,3,9,2,1,392
2013,2016,0,1,1,3,4,0,0,2,1,392
2013,2016,0,0,1,1,1,4,5,2,1,393
2013,2016,0,1,1,4,1,4,5,2,1,393
2013,2016,0,1,1,1,3,3,8,2,1,394
2013,2016,0,1,1,1,3,4,23,2,1,395
2013,2016,0,0,1,1,0,4,5,2,1,395
2013,2016,0,1,0,3,3,4,23,2,1,395
2013,2016,0,1,1,4,0,6,22,2,1,396
2013,2016,0,1,1,3,3,3,9,2,1,396
2013,2016,1,1,1,1,3,3,3,2,1,397
2013,2016,0,1,1,3,3,3,9,2,1,397
2013,2016,0,1,1,4,1,3,3,2,1,397
2013,2016,0,1,1,1,3,1,1,2,1,398
2013,2016,0,1,1,1,3,0,0,2,1,399
2013,2016,1,1,1,1,3,3,8,2,1,399
2013,2016,1,1,1,4,3,3,9,2,1,399
2013,2016,0,1,1,1,3,3,3,2,1,400
2013,2016,0,1,1,0,0,6,22,2,1,401
2013,2016,0,1,1,1,3,3,8,2,1,401
2013,2016,3,1,1,4,3,4,23,2,1,403
2013,2016,0,1,1,4,3,3,8,2,1,404
2013,2016,1,1,1,0,3,3,3,2,1,404
2013,2016,0,1,1,4,4,3,9,2,1,404
2013,2016,0,1,0,1,3,3,8,2,1,405
2013,2016,0,1,1,3,0,4,5,2,1,405
2013,2016,0,1,1,3,3,6,22,2,1,406
2013,2016,1,1,1,0,3,1,16,2,1,407
2013,2016,0,1,1,1,1,3,3,2,1,407
2013,2016,0,1,1,3,3,4,23,2,1,407
2013,2016,0,0,1,0,3,3,3,2,1,409
2013,2016,1,1,1,4,0,4,5,2,1,411
2013,2016,0,1,1,1,3,3,3,2,1,412
2013,2016,0,1,1,4,1,4,5,2,1,412
2013,2016,0,1,0,4,1,4,5,2,1,412
2013,2016,0,1,0,1,1,4,5,2,1,413
2013,2016,0,1,0,4,3,0,0,2,1,414
2013,2016,0,1,1,0,3,4,23,2,1,415
2013,2016,3,1,1,1,1,3,3,2,1,415
2013,2016,0,1,1,1,4,1,23,2,1,415
2013,2016,0,1,0,1,4,1,15,2,1,415
2013,2016,0,1,1,1,3,3,3,2,1,415
2013,2016,0,1,1,3,4,1,18,2,1,415
2013,2016,0,1,1,0,3,3,8,2,1,415
2013,2016,0,1,1,3,3,4,23,2,1,415
2013,2016,0,1,1,3,3,1,1,2,1,416
2013,2016,0,1,1,1,1,0,6,2,1,416
2013,2016,1,1,1,1,4,4,23,2,1,417
2013,2016,0,1,1,1,0,4,5,2,1,417
2013,2016,0,1,1,3,6,4,5,2,1,417
2013,2016,0,1,1,3,0,4,5,2,1,418
2013,2016,0,1,1,1,1,3,9,2,1,418
2013,2016,0,1,1,3,4,0,6,2,1,418
2013,2016,0,1,1,4,1,3,9,2,1,418
2013,2016,0,1,1,3,3,1,1,2,1,419
2013,2016,0,1,1,0,1,3,3,2,1,421
2013,2016,3,1,1,1,3,1,1,2,1,422
2013,2016,0,1,1,4,1,4,5,2,1,422
2013,2016,0,1,1,1,0,0,20,2,1,423
2013,2016,0,1,1,4,0,4,5,2,1,423
2013,2016,0,1,0,3,3,4,5,2,1,423
2013,2016,0,1,1,3,1,3,3,2,1,424
2013,2016,0,1,1,1,1,4,5,2,1,425
2013,2016,0,1,1,4,3,3,3,2,1,426
2013,2016,0,1,1,3,1,0,6,2,1,427
2013,2016,0,1,1,3,3,1,23,2,1,428
2013,2016,0,1,1,3,3,1,1,2,1,428
2013,2016,1,1,1,1,1,4,5,2,1,428
2013,2016,0,1,1,1,0,4,5,2,1,428
2013,2016,1,1,1,1,1,0,0,2,1,430
2013,2016,0,1,1,3,1,3,9,2,1,431
2013,2016,1,1,1,3,4,1,15,2,1,431
2013,2016,0,1,1,3,3,3,3,2,1,431
2013,2016,0,1,1,4,3,4,23,2,1,431
2013,2016,1,1,1,4,1,4,5,2,1,432
2013,2016,0,1,1,1,1,3,3,2,1,434
2013,2016,0,1,1,4,1,4,5,2,1,435
2013,2016,0,1,1,1,3,4,23,2,1,436
2013,2016,1,1,1,4,1,0,6,2,1,436
2013,2016,0,1,0,1,1,4,5,2,1,437
2013,2016,0,1,1,0,6,4,5,2,1,438
2013,2016,0,1,1,3,1,4,5,2,1,439
2013,2016,0,1,1,4,4,6,22,2,1,439
2013,2016,0,1,1,3,3,6,7,2,1,440
2013,2016,0,1,1,4,3,1,1,2,1,441
2013,2016,3,1,1,0,4,3,9,2,1,441
2013,2016,0,1,1,4,4,4,23,2,1,441
2013,2016,0,1,1,3,1,4,5,2,1,442
2013,2016,0,1,1,3,6,6,22,2,1,442
2013,2016,0,1,1,3,1,4,5,2,1,442
2013,2016,0,1,1,3,1,4,11,2,1,442
2013,2016,0,1,1,0,1,0,10,2,1,446
2013,2016,0,0,1,1,3,1,23,2,1,446
2013,2016,0,0,1,3,4,0,0,2,1,448
2013,2016,0,1,1,1,4,1,18,2,1,449
2013,2016,1,1,1,3,4,3,9,2,1,450
2013,2016,0,1,1,3,3,4,23,2,1,451
2013,2016,1,1,1,1,1,4,5,2,1,453
2013,2016,1,1,1,1,3,1,1,2,1,453
2013,2016,1,1,1,3,4,0,0,2,1,454
2013,2016,0,1,1,3,3,3,9,2,1,454
2013,2016,0,1,1,0,3,0,7,2,1,455
2013,2016,0,1,0,0,1,4,5,2,1,455
2013,2016,1,1,0,3,3,3,3,2,1,455
2013,2016,0,1,1,3,3,3,3,2,1,455
2013,2016,0,1,1,3,3,1,1,2,1,455
2013,2016,0,1,1,1,0,4,5,2,1,456
2013,2016,0,1,1,3,3,1,1,2,1,457
2013,2016,1,1,1,1,1,3,3,2,1,458
2013,2016,0,1,1,1,6,6,22,2,1,458
2013,2016,1,1,1,1,1,4,5,2,1,459
2013,2016,1,1,1,0,3,3,3,2,1,460
2013,2016,0,1,0,3,1,4,11,2,1,460
2013,2016,0,1,1,1,4,0,0,2,1,461
2013,2016,0,1,1,1,6,6,22,2,1,461
2013,2016,0,0,0,0,3,3,9,2,1,462
2013,2016,0,1,1,1,3,0,0,2,1,462
2013,2016,1,1,1,1,3,0,0,2,1,462
2013,2016,0,1,1,3,1,4,5,2,1,462
2013,2016,0,1,1,0,0,4,5,2,1,463
2013,2016,3,1,1,0,6,4,5,2,1,463
2013,2016,1,1,1,1,1,3,9,2,1,463
2013,2016,0,1,1,1,0,0,7,2,1,463
2013,2016,1,1,1,4,3,6,22,2,1,464
2013,2016,0,1,1,1,1,3,9,2,1,465
2013,2016,0,1,1,4,4,0,0,2,1,465
2013,2016,0,1,1,0,6,0,6,2,1,466
2013,2016,0,1,1,4,3,4,5,2,1,467
2013,2016,1,1,1,1,1,0,0,2,1,469
2013,2016,0,1,1,3,3,0,6,2,1,469
2013,2016,1,1,1,4,4,1,15,2,1,469
2013,2016,0,1,1,1,6,6,22,2,1,469
2013,2016,3,1,1,0,4,1,15,2,1,472
2013,2016,0,1,1,1,4,1,18,2,1,472
2013,2016,0,1,1,4,3,1,1,2,1,472
2013,2016,0,0,1,1,4,1,15,2,1,472
2013,2016,0,1,1,4,3,4,23,2,1,473
2013,2016,1,1,0,3,0,4,5,2,1,473
2013,2016,3,1,1,1,6,4,5,2,1,474
2013,2016,0,1,1,1,1,3,3,2,1,474
2013,2016,0,0,1,0,1,4,5,2,1,475
2013,2016,1,1,1,1,1,3,3,2,1,475
2013,2016,0,1,1,1,1,4,5,2,1,475
2013,2016,1,1,1,0,1,3,9,2,1,476
2013,2016,0,1,1,0,1,4,5,2,1,476
2013,2016,0,1,1,0,4,4,23,2,1,477
2013,2016,0,1,1,0,3,3,8,2,1,480
2013,2016,1,1,1,1,1,0,10,2,1,481
2013,2016,0,1,1,4,1,4,5,2,1,481
2013,2016,0,1,1,1,3,3,19,2,1,482
2013,2016,0,1,1,3,4,0,0,2,1,482
2013,2016,1,1,1,4,4,1,18,2,1,482
2013,2016,0,1,1,4,4,3,9,2,1,482
2013,2016,0,1,0,3,1,3,3,2,1,482
2013,2016,0,1,1,1,4,0,0,2,1,483
2013,2016,0,1,1,1,3,3,8,2,1,483
2013,2016,0,1,1,1,4,1,15,2,1,485
2013,2016,1,1,1,1,3,3,9,2,1,486
2013,2016,0,1,1,0,1,4,5,2,1,487
2013,2016,0,1,1,0,3,1,1,2,1,487
2013,2016,0,1,1,1,6,4,5,2,1,488
2013,2016,0,1,1,1,3,3,19,2,1,488
2013,2016,1,1,1,0,3,3,3,2,1,488
2013,2016,0,1,1,3,1,3,3,2,1,490
2013,2016,0,1,1,4,6,4,5,2,1,490
2013,2016,1,1,1,0,1,4,5,2,1,490
2013,2016,0,1,1,1,4,3,19,2,1,491
2013,2016,0,1,1,1,1,4,5,2,1,492
2013,2016,0,1,1,3,3,3,3,2,1,492
2013,2016,0,1,1,1,3,0,0,2,1,493
2013,2016,3,1,1,5,1,3,9,2,1,494
2013,2016,1,1,0,1,4,0,0,2,1,494
2013,2016,1,1,1,3,1,4,5,2,1,495
2013,2016,0,1,1,3,1,4,5,2,1,495
2013,2016,1,1,1,3,6,4,5,2,1,496
2013,2016,0,1,1,4,1,0,6,2,1,497
2013,2016,1,1,1,3,3,4,5,2,1,497
2013,2016,0,1,1,0,0,4,5,2,1,498
2013,2016,1,1,1,1,1,4,5,2,1,498
2013,2016,0,1,0,1,6,4,5,2,1,498
2013,2016,0,1,1,3,3,3,3,2,1,499
2013,2016,0,1,1,0,6,6,22,2,1,500
2013,2016,1,1,1,0,1,3,9,2,1,501
2013,2016,0,1,1,3,4,1,23,2,1,501
2013,2016,1,1,1,1,4,1,15,2,1,502
2013,2016,0,1,1,3,1,4,5,2,1,503
2013,2016,0,1,1,4,4,1,1,2,1,503
2013,2016,0,1,1,3,0,4,5,2,1,504
2013,2016,0,1,1,1,1,0,6,2,1,504
2013,2016,0,1,1,1,1,3,9,2,1,505
2013,2016,0,0,1,1,3,1,23,2,1,505
2013,2016,1,1,1,3,4,1,15,2,1,505
2013,2016,0,1,1,1,0,4,5,2,1,506
2013,2016,1,1,1,3,1,3,9,2,1,508
2013,2016,0,1,1,1,4,4,23,2,1,509
2013,2016,0,1,1,4,3,1,1,2,1,509
2013,2016,0,1,1,1,3,0,6,2,1,510
2013,2016,0,1,1,4,1,4,5,2,1,510
2013,2016,0,1,1,1,6,6,22,2,1,511
2013,2016,0,1,1,0,3,1,1,2,1,512
2013,2016,0,1,1,0,4,6,22,2,1,512
2013,2016,0,1,1,1,1,3,9,2,1,512
2013,2016,3,1,1,1,3,1,1,2,1,514
2013,2016,0,1,1,4,3,4,5,2,1,514
2013,2016,0,1,1,1,4,1,18,2,1,514
2013,2016,1,1,1,3,6,4,5,2,1,514
2013,2016,1,1,1,0,3,3,19,2,1,515
2013,2016,1,1,1,1,4,3,3,2,1,516
2013,2016,0,1,1,3,1,3,13,2,1,516
2013,2016,0,1,1,1,3,3,3,2,1,517
2013,2016,0,1,1,1,3,3,9,2,1,517
2013,2016,0,1,1,1,0,4,5,2,1,517
2013,2016,0,1,1,0,6,4,5,2,1,518
2013,2016,0,1,1,0,1,4,5,2,1,518
2013,2016,1,1,1,4,3,3,3,2,1,518
2013,2016,0,1,1,1,3,4,5,2,1,518
2013,2016,3,1,1,0,1,4,5,2,1,519
2013,2016,0,1,1,1,4,6,22,2,1,519
2013,2016,1,1,1,0,4,3,3,2,1,520
2013,2016,0,1,1,1,1,3,9,2,1,520
2013,2016,0,0,1,3,1,0,7,2,1,520
2013,2016,0,1,1,0,3,3,3,2,1,521
2013,2016,1,1,1,1,6,6,22,2,1,521
2013,2016,1,1,0,1,6,0,0,2,1,522
2013,2016,0,1,0,4,3,4,23,2,1,524
2013,2016,0,1,1,0,1,0,10,2,1,525
2013,2016,1,1,0,1,1,4,5,2,1,525
2013,2016,0,1,1,1,3,3,3,2,1,526
2013,2016,0,1,1,4,3,0,0,2,1,526
2013,2016,1,1,0,1,3,3,8,2,1,526
2013,2016,3,1,1,0,1,3,9,2,1,527
2013,2016,0,1,1,1,3,0,0,2,1,528
2013,2016,1,1,0,1,6,0,0,2,1,528
2013,2016,0,1,1,1,0,4,5,2,1,529
2013,2016,0,1,1,3,4,3,9,2,1,530
2013,2016,0,1,1,1,3,4,5,2,1,532
2013,2016,1,1,1,1,4,3,9,2,1,532
2013,2016,0,1,1,1,0,4,5,2,1,532
2013,2016,0,1,1,4,0,0,7,2,1,532
2013,2016,0,1,1,1,4,1,1,2,1,533
2013,2016,0,1,1,4,3,4,23,2,1,533
2013,2016,1,1,1,1,3,0,0,2,1,534
2013,2016,0,1,1,3,6,4,5,2,1,534
2013,2016,0,1,1,1,1,3,9,2,1,535
2013,2016,0,0,1,1,4,1,18,2,1,535
2013,2016,0,1,1,1,1,4,5,2,1,536
2013,2016,0,1,1,1,1,3,9,2,1,537
2013,2016,1,1,1,4,3,4,5,2,1,537
2013,2016,0,1,1,4,3,1,1,2,1,539
2013,2016,1,1,1,3,1,3,3,2,1,608
2013,2016,0,1,1,4,4,3,8,2,1,539
2013,2016,0,1,1,1,6,3,9,2,1,539
2013,2016,0,1,1,1,6,6,22,2,1,540
2013,2016,0,1,1,1,1,3,3,2,1,540
2013,2016,1,1,0,3,3,4,5,2,1,541
2013,2016,0,1,1,1,1,4,5,2,1,542
2013,2016,1,1,1,4,1,3,9,2,1,543
2013,2016,0,1,1,0,1,4,5,2,1,544
2013,2016,1,1,1,1,1,0,0,2,1,544
2013,2016,0,1,1,1,4,1,18,2,1,544
2013,2016,0,1,1,0,3,1,1,2,1,545
2013,2016,0,1,1,1,1,3,3,2,1,545
2013,2016,1,1,0,1,1,4,5,2,1,546
2013,2016,0,1,1,0,3,3,9,2,1,546
2013,2016,0,1,1,1,1,0,6,2,1,547
2013,2016,0,1,1,1,1,4,5,2,1,548
2013,2016,1,1,0,3,6,4,5,2,1,548
2013,2016,1,1,1,4,3,1,23,2,1,549
2013,2016,0,1,1,4,1,4,5,2,1,550
2013,2016,1,1,1,1,1,3,9,2,1,550
2013,2016,0,1,1,0,1,0,6,2,1,551
2013,2016,0,1,1,1,4,4,23,2,1,551
2013,2016,0,1,1,0,1,0,0,2,1,552
2013,2016,1,1,1,1,3,3,3,2,1,552
2013,2016,0,1,1,0,1,3,3,2,1,553
2013,2016,0,1,1,3,3,3,3,2,1,553
2013,2016,0,1,0,3,3,4,23,2,1,553
2013,2016,1,1,1,5,0,6,22,2,1,554
2013,2016,1,1,1,1,6,6,22,2,1,554
2013,2016,0,1,1,0,6,4,5,2,1,555
2013,2016,0,1,1,1,1,3,3,2,1,556
2013,2016,0,1,1,1,4,1,18,2,1,556
2013,2016,0,1,1,1,3,3,3,2,1,557
2013,2016,0,1,1,1,6,6,22,2,1,557
2013,2016,0,1,1,1,6,6,22,2,1,557
2013,2016,1,1,0,0,1,4,5,2,1,557
2013,2016,0,1,0,1,1,3,13,2,1,558
2013,2016,0,1,0,3,1,3,3,2,1,558
2013,2016,1,1,1,1,4,1,23,2,1,562
2013,2016,1,1,1,0,3,1,1,2,1,563
2013,2016,1,1,1,1,1,4,5,2,1,563
2013,2016,0,1,1,4,0,4,5,2,1,563
2013,2016,0,1,0,1,6,4,5,2,1,565
2013,2016,0,1,1,1,3,4,5,2,1,566
2013,2016,0,1,1,3,4,6,22,2,1,567
2013,2016,0,1,1,5,4,6,22,2,1,568
2013,2016,1,1,1,3,4,3,9,2,1,570
2013,2016,0,1,1,4,6,6,22,2,1,571
2013,2016,0,1,1,1,6,4,5,2,1,572
2013,2016,0,1,1,4,1,3,9,2,1,572
2013,2016,0,1,1,1,3,1,1,2,1,575
2013,2016,0,1,1,3,3,4,23,2,1,575
2013,2016,0,1,1,1,4,1,15,2,1,576
2013,2016,1,1,1,0,6,4,5,2,1,579
2013,2016,0,1,1,3,1,4,5,2,1,579
2013,2016,0,0,1,3,6,6,22,2,1,579
2013,2016,0,1,1,3,1,3,9,2,1,579
2013,2016,0,1,1,3,3,3,3,2,1,581
2013,2016,0,1,1,3,3,3,8,2,1,582
2013,2016,0,1,1,0,4,0,0,2,1,583
2013,2016,0,1,1,1,1,0,6,2,1,583
2013,2016,0,1,1,0,3,3,8,2,1,584
2013,2016,0,1,1,3,4,1,15,2,1,584
2013,2016,0,1,1,1,0,4,5,2,1,584
2013,2016,0,1,1,1,1,4,5,2,1,584
2013,2016,0,1,1,3,4,3,3,2,1,584
2013,2016,1,1,1,5,3,3,3,2,1,585
2013,2016,0,1,1,0,3,0,0,2,1,586
2013,2016,1,1,1,3,6,6,22,2,1,586
2013,2016,0,1,1,1,0,4,5,2,1,586
2013,2016,0,1,1,0,1,3,9,2,1,587
2013,2016,0,1,1,3,6,6,22,2,1,588
2013,2016,1,1,1,1,3,4,23,2,1,589
2013,2016,1,1,1,1,1,3,9,2,1,590
2013,2016,0,1,0,1,4,3,19,2,1,591
2013,2016,1,1,1,3,4,0,0,2,1,592
2013,2016,1,1,1,1,1,4,5,2,1,593
2013,2016,0,1,1,1,1,4,5,2,1,594
2013,2016,0,1,1,4,0,4,5,2,1,594
2013,2016,1,1,1,3,1,4,5,2,1,594
2013,2016,0,1,1,3,3,4,5,2,1,595
2013,2016,0,1,1,1,3,3,9,2,1,597
2013,2016,0,1,1,1,4,0,0,2,1,599
2013,2016,0,1,1,1,4,0,0,2,1,601
2013,2016,1,1,1,1,3,1,1,2,1,601
2013,2016,1,1,1,3,0,4,5,2,1,602
2013,2016,0,1,1,4,1,3,3,2,1,602
2013,2016,1,1,0,1,3,1,1,2,1,603
2013,2016,0,1,1,1,0,4,5,2,1,605
2013,2016,0,1,0,3,4,4,23,2,1,606
2013,2016,0,1,1,1,4,3,9,2,1,607
2013,2016,0,0,1,1,1,0,0,2,1,607
2013,2016,0,0,1,3,0,4,5,2,1,607
2013,2016,0,1,1,0,1,4,5,2,1,609
2013,2016,1,1,1,1,1,3,3,2,1,609
2013,2016,0,1,1,4,1,3,9,2,1,610
2013,2016,0,1,1,0,6,6,22,2,1,612
2013,2016,0,1,1,3,1,4,5,2,1,612
2013,2016,0,1,1,3,4,1,18,2,1,612
2013,2016,0,1,1,4,3,3,8,2,1,612
2013,2016,1,1,1,5,1,4,5,2,1,612
2013,2016,1,1,1,0,1,4,5,2,1,613
2013,2016,1,1,0,1,3,0,20,2,1,613
2013,2016,0,1,1,3,0,4,5,2,1,613
2013,2016,0,1,0,1,1,4,5,2,1,614
2013,2016,1,1,0,1,1,3,3,2,1,615
2013,2016,0,1,0,0,4,0,6,2,1,616
2013,2016,0,1,1,1,3,3,3,2,1,617
2013,2016,1,1,1,1,1,4,5,2,1,622
2013,2016,0,1,1,1,4,1,15,2,1,622
2013,2016,0,1,1,1,3,4,5,2,1,623
2013,2016,1,1,1,1,4,3,9,2,1,623
2013,2016,0,1,1,1,1,4,5,2,1,623
2013,2016,1,1,0,1,3,0,0,2,1,624
2013,2016,0,1,1,3,1,4,5,2,1,625
2013,2016,0,1,1,1,3,4,23,2,1,626
2013,2016,0,1,1,1,1,3,13,2,1,626
2013,2016,0,1,1,1,4,3,3,2,1,627
2013,2016,1,1,1,1,3,3,8,2,1,627
2013,2016,4,1,1,3,1,3,9,2,1,627
2013,2016,0,1,1,3,3,3,3,2,1,628
2013,2016,0,1,1,0,1,4,5,2,1,628
2013,2016,0,1,1,1,0,4,5,2,1,628
2013,2016,0,1,1,3,1,4,5,2,1,630
2013,2016,0,1,0,1,3,3,8,2,1,704
2013,2016,3,1,1,4,4,1,18,2,1,630
2013,2016,1,1,1,0,1,3,3,2,1,631
